,product_name,product_review,user_rating
5735,Imperial Eclipse Stout - Elijah Craig (12 Year),"2012 vintage (BR/3""); drank 3/5/16 @ the Yarchives.  Brown/black appearance.  Small tan head; minimal lace.  Milk chocolate, bourbon & oak notes in the nose.  Medium thick, sticky mouthfeel.  Black coffee, oak & milk chocolate flavors up front; mild raspberry notes on the finish. Booze heat emerged as this warmed.  A complex, rich treat that was easy to quaff. Well done!",4.5
5736,Imperial Eclipse Stout - Elijah Craig (12 Year),"(on tap at Pinocchio's 9th anniversary event... served in a 5 oz snifter)  Rather mute and one-note, with only a little bourbon presence... big dominant flavor is that of a malty dark chocolate chip milk; luckily not a sweet and syrupy chocolate, but chocolate and little else... little roast, little char... I do fondly remember the delicious flavors of Elijah Craig 12-yr, and there was very little here to reminisce about... really dangerously smooth, with the alcohol very well hidden, but probably wouldn't buy a bottle",3.8
5737,Imperial Eclipse Stout - Elijah Craig (12 Year),"In review is a 2012 Vintage.  A - Pitch black pour with moderate toffee lacing, lots of legs on the sides of the glass, sticky lacing, little to no carbonation.  S - Roasted chocolate malt, a hint of charcoal on the nose, bourbon, and a little bit of oak. The overall nose is extremely mellow (probably because of the age of the bottle).  T - Lots of roasty cocoa from start to finish, oak woodiness, delicate bourbon that's not overpowering in any way at all - perfectly blended, some small hits of black licorice, and ends with a mellow lingering roasted cocoa with light char, bourbon, and some black licorice on the very back end. No heat whatsoever on the way down  M - Full bodied with a silky/velvety feel on the tongue, lip smacking sticky on the lips.  O - This 2012 bottle is spectacularly impressive.",4.43
5738,Imperial Eclipse Stout - Elijah Craig (12 Year),"Straight brilliant. Nice to have stout that is so well executed, and without a tone of additives. So much going on and all of it from the base beer and barrel.",4.62
5739,Imperial Eclipse Stout - Elijah Craig (12 Year),"2011 Bottling; # 3266. Picked up from Matt at Capone's at release. Cellared since then. Been saving this from a mixed case full of Eclipse back in the day. Unsure if original or based on aging...but what I thought was going to be a powerhouse instead was a gentle sipper of immense complexity. Am I huge fan of Elijah Craig bourbon, and was delighted with its characteristic enveloping vanilla, caramel sweetness and strains of resin from the barrel. The chocolate comes through in both nose and taste. Hints of citrus rind bitterness and molasses. Had an attractive color with dark brown an hints/sparks of ruby in the light. No residual head/lacing... as might be expected. No ABV and very smooth carbonation; very slightly syrupy. Enhancement not a concern. Gentle sipper, seductively sweet and delicious. FWIW...agree with others..there are many many good BA Imp Stouts out there these days. And I also get worried when more that $1/oz. But I would still recommend this if you get a chance to grab a 2011.",4.49
5740,Imperial Eclipse Stout - Elijah Craig (12 Year),"Pours an opaque brownish black color with quickly dissipating tan head and fair amount of residual lacing.Nose is very mild chocolate sweetness ,a bit of bourbon barrel and a touch of honey. Taste follows nose ,feels a bit on the thin side. Not quite a disappointment, but not the best value. Definitely a one and done, mainly due to cost.There are a whole lotta BA stouts out there for way less $$ that easily give this a run for the money.Don't get me wrong ,this is very,very good -just way over priced.",4.39
5741,Imperial Eclipse Stout - Elijah Craig (12 Year),"2015 bottle. Wow, amazing nose fudgey, very smooth. Thick just enough on the mouthfeel. Not boozy at all. Not too thick but looks nice and dark. Smells like classic Eclipse",4.94
5742,Imperial Eclipse Stout - Elijah Craig (12 Year),Reviewed on 6/5/17. 2016 bottle  L - Pours a dark brown with a thin mocha colored head. S - I get notes of milk chocolate sugary sweetness and bourbon. T - Subtle chocolate flavors and honey sweetness on the finish. A bit of a weird aftertaste. F - A little thin O - Just not a lot going on here and there is little balance. Kind of a disappointment considering it's price and reputation. Not worth the hype.,4.04
5743,Imperial Eclipse Stout - Elijah Craig (12 Year),"Poured dark and thick. Aromas of oak, vanilla, whiskey, and dark chocolate. Drank very nice and smooth with the oak and dark chocolate flavors coming through well. Delicious",4.29
5744,Imperial Eclipse Stout - Elijah Craig (12 Year),"Pour is jet black, thick tan head. Aromas are led by the barrel, but the dark chocolate aromas are present, as is the honey.  The taste has the dark chocolate evolving to a rich cocoa flavor, which may be the combination of the dark chocolate flavors and the honey. Whatever it is, I absolutely LOVE it. There's also a boozy burn present, but it's well onto the back of the palate, and isn't overwhelming in any way.  I wish I'd purchased three bombers of this, because it is exceptionally well executed.",4.5
5745,Imperial Eclipse Stout - Elijah Craig (12 Year),Solid stout here. Nice head and lace. The base beer is good enough. I don't get a great deal of smooth barrel here. Has a little bite. After taste is so so. I had another version a while ago that was much better. Can't remember the wax color.,3.78
5746,Imperial Eclipse Stout - Elijah Craig (12 Year),Pours a dark chocolate color. Aroma is mellow barrel with a touch of Carmel vanilla boozines. Flavor follows the nose. Nice chocolate with some char and a good Carmel vanilla bourbon flavor. A little thin but overall fantastic.,4.44
5747,Imperial Eclipse Stout - Elijah Craig (12 Year),Drank the 2012 bottle...Not sure how this one has not fallen off the BA Top 250 list. It was a solid BA Stout but I have had dozens of BA stouts that were better than this one. I recently had the Pappy Eclipse and it was better than this one. Shared with friends recently at a small share. Who knows...maybe the 2012 sat too long,4.28
5748,Imperial Eclipse Stout - Elijah Craig (12 Year),"Nice looking beer with a nearly opaque color and a nice foamy tan head that lingered. Whiskey, coffee, cocoa, and caramel on the nose. The taste was a bit too much whiskey for me, but there was a nice sweetness and roastiness from the honey to balance things out. Not overly cloying, but essentially two dominant aspects (whiskey and honey) that battle it out. Definitely not subtle.",4.17
5749,Imperial Eclipse Stout - Elijah Craig (12 Year),"Had a 2017 bottle poured into a Teku and savored. Pours a little more viscous than most other beers, which I regard as a good sign.  It pains me to do it because I appreciate the effort that went into this beer, but I rate it a category below ""world class"".  This is a big, complex, and great beer, but it aims higher than it achieves. The 3 main components of this beer are plainly evident immediately upon drinking it: imperial stout, honey, and barrel-aging. This does give it a lot of complexity, especially as IS is complex to begin with and then you add honey and BA. But one flaw is that these 3 elements do not combine together to create something new. They exist side by side.  Another fault is the use of honey, which doesn't work as well as you would like. I love honey. Especially on hot biscuits where its cloying sweetness is the perfect foil to the starchy biscuit, especially with butter. With this beer, you get just the cloyingness, without really balancing anything. The honey also adds a definite silkiness to the mouth feel. Some people no doubt really like this silkiness, but I'd rather not have it.  I can't help think that the use of a different, more caramelized sweetener might have worked considerably better in fusing together the IS and BA flavors to create something really special. Something like maple syrup or brown sugar instead of honey.  On the plus side, they held the honey back enough so that it is not a sweet beer; it finishes with a strong and excellent bitterness. It has a world class finish, but then I remember the cloying honey flavor and that the BA flavors don't seem to add much, but just go along for the ride, and I realize there is room for improvement.  I hope to be in Truckee in December to try one of these on draft, but I am not currently planing to acquire more of this one.",3.96
5750,Imperial Eclipse Stout - Elijah Craig (12 Year),2014 ventage - Very dark appearance with thin dark tan/brown head that desipates quickly. Aroma is a complex fruity with a hint of bourbon. Taste is very smooth bourbon and fruit without any hint of alcohol aftertaste. The aging is well worth the wait.,4.48
5751,Imperial Eclipse Stout - Elijah Craig (12 Year),"Poured from the bottle into a taster. Bourbon, oak, some nice roasted malts and chocolate. Very well balanced overall, with a full bodied, solid mouthfeel. Well done beer!",4.43
5752,All That Is And All That Ever Will Be,16oz can.  Pours opaque black with a half inch head of brown. Malted milk balls with dark chocolate and cocoa-dusted espresso beans in the nose. Full bodied with a crushed velvet mouthfeel. Brownie batter with chips of fudge on the palate. Finishes sweet and rich with chocolate cake and faint espresso.,4.43
5753,All That Is And All That Ever Will Be,"Pours black, significant brown head. It definitely has that milk stout aroma - tangy/lactose and some alcohol. Taste is roasty with dark chocolate. Some umami/meatiness/soy sauce as well. Feel is somewhat creamy. Overall, one of my favorite milk stouts.",4.33
5754,All That Is And All That Ever Will Be,"Pours like syrup--smooth and sweet. Very dark brown with a mocha head. It is rich with strong milk chocolate flavor, and subtle coffee flavor underneath. Several good aspects to this stout, but perhaps a bit too sweet, making this lean toward dessert beer.",4.04
5755,All That Is And All That Ever Will Be,"16oz can poured into a snifter.  A: Black on the pour with two fingers of brown head. Retention is good, lacing manifests in broken rings.  S: Nose is heavy on the chocolate. Brownie batter and a generous helping of Hershey’s chocolate syrup. Fatty nibs. Bit of woody roast and earthy hop. Berry-like fruity note. Nutty coffee.  T: Follows the nose. Chocolate all over the attack. Cocoa nibs, brownie batter, chocolate syrup in a big way. Sugary lactose. That berry fruitiness comes through tasting like a raspberry tootsie pop. Pervasive background flavor of nutty coffee. Quick flash of earthy hops, and woody and roasty malt flavors poke through now and again. Perhaps some subtle cola. Roasty and Chocolatey finish.  M: Rich and thick in the mouth. Coating and almost syrupy. Tons of residual sugar. Carbonation is ample but gentle, and fluffs things up a little.  O: Might be an unpopular opinion, but this is just too sweet for me. Tree House has a penchant for taking all of their dark beers well onto the sweet side of things, and some fare better there than others. Here there is just not quite enough hop, coffee, or black malt bitterness to bring it into any semblance of balance. It does finish drier than it starts, but it isn’t nearly enough to save the drinkability. You gotta have a serious sweet tooth to enjoy beers like this, and unfortunately I find that I tend to favor balance and dryness as opposed to a candy-bomb like this. It tastes like chocolate syrup and sits like 16oz of chocolate syrup in the stomach. Looks like sweet sells though, so maybe I’m just an old grouch now.",3.4
5756,All That Is And All That Ever Will Be,"Ok, to start off, this is sweet. It does smell like cocoa powder, almost like opening a packet of swiss miss. Flavor is like lactose, dark chocolate, and hershey's syrup. Overall a bit too sweet for me but an interesting beer.",4.0
5757,All That Is And All That Ever Will Be,"Really outstanding all around stout. Thick and creamy feel, delicious coffee and mildly sweet chocolate. Big nose and long finish. Drinks much bigger than the abv.",4.71
5758,All That Is And All That Ever Will Be,"Canned 7/11/20 (I think, the stamping was very compressed and distorted)  Once again shifting away from their hoppy portfolio, we have a highly regarded milk stout that was included in the mixed case I got  Pours completely pitch black with a massive 3 fingers of espresso colored head that fades slowly to a cap and leaves patchy lacing  In the nose, I pick up rich milk chocolate, roasty coffee, vanilla, and subtle hints of dark fruit, toffee, and cinnamon. A very enticing aroma here  Up front in the taste I get a nice balance of char and sweet chocolate. On the swallow, it become evident why this is a milk stout. Layered with juicy raisin, rich chocolate, and light coffee roast, this is sweet but absolutely fucking brilliant  This has a medium full body with light tingly carbonation, leading to a finish that is a touch sticky and sweet. The relatively low alcohol content almost feels like a joke, as this drinks like a beer that is over 10%  Well, it’s certainly true when they say this drinks bigger than it actually is. I’m floored by the way they coax huge flavors out of something with such a low abv. Bravo guys, this exceeds some of their IPAs",4.52
5759,All That Is And All That Ever Will Be,One of the best stouts I've ever had. Just so drinkable. Creamy coffee and chocolate just dance on the palate like a fluffy pillow. Outstanding. My rear end would need its own zip code if I had ready access to this.,4.68
5760,All That Is And All That Ever Will Be,"16oz can, dated 11.27.19, poured into a Tree House snifter glass.  The beer pours a deep jet black color, very thick and viscous with a finger or so of caramel colored head that has modest retention and yields a spot or two of lacing. The aroma is excellent, rich chocolate, fudge, brownie batter, chocolate syrup, smooth coffee roast, a bit of sweet cream, vanilla and rich dark grains. The flavors are great, bursting with rich chocolate, lots of fudge, brownie batter and tons of chocolate syrup while there is great layer of smooth but roasted coffee underneath that plays well with the toasted grains and compliments the sweet cream and vanilla aspects of the beer. The mouthfeel is incredible, super luscious with a thick and heavy body that coats extremely well and is so smooth with a creamy finish.  Verdict: A stunning stout from Tree House. The flavor profile feels like that of a 10%+ ABV beer, it's bursting with chocolate and the mouthfeel is so incredible for a beer this size and the layers of coffee and cream round this one out for a very sweet and rich dessert style beer.",4.41
5761,All That Is And All That Ever Will Be,"Appearance: A massive bubble show here, producing a two finger tan head over the espresso colored liquid; splotchy lacing  Smell: Rich milk chocolate and a modest amount of char  Taste: The rich milk chocolate flavors intermingle with the roasty char tones from start to finish; the sweeter aspect wins out, eventually  Mouthfeel: Full bodied and creamy with low to moderate carbonation  Overall: Drinks much bigger than the ABV; the mouthfeel is the best part Thanks, BostonDipas, for the opportunity",4.2
5762,All That Is And All That Ever Will Be,"Picked-up a single can at Tree House Brewery in Charlton for $4.44. My seventy fourth brew from these guys. Very nice stout, appreciate the price point.",4.5
5763,All That Is And All That Ever Will Be,"Pours pitch black, nearly impervious to light. Dark mocha head dissipates fairly quickly. Big roasted malt aroma, some chocolate, burnt coffee. Flavor is massive milk chocolate, chocolate syrup, light coffee, sweet and malty, lactose rounds it off with a touch of sweet creamy vanilla. Carbonation adds to a creamy texture. Overall a very good milk stout, very similar to Kane Evening Bell, but better.  12/15/19 16 oz can dated 11/22/19 - thanks Adam 4.5 rating",4.42
5764,All That Is And All That Ever Will Be,"Canned 11/27/19, “cause if I were here & you were there, I’d meet you in between”  This is a seriously sweet and chocolate-heavy beer. It tastes like tootsie rolls. Delicious roasted malt and obviously a ton of dark chocolate added, which makes this a special beer that’d I’m glad to have tried but won’t buy again.",4.18
5765,All That Is And All That Ever Will Be,"16oz. can into Night Shift stemware. Shared with schen9303.  Pours a nice, luxurious head with great retention. Deep, slick color. Nose is milk chocolate, fudge and cream. Very aromatic. Simple but this is exactly the aroma I expect from the style. Beer opens soft and almost pillowy. I get notes of sweet soy sauce, chocolate, fudge and roasted malt. A nice creaminess in the middle with some vanilla and molasses. Ends more sweet soy sauce and almost a touch of tartness from the roast. Very solid. Body is medium with low carbonation. Slick but fluffy on the palate and goes down oily with a long, lingering finish. This one drinks much bigger than it is... which is great.  A really great beer but I've come to expect this from this style at Tree House.",4.44
5766,All That Is And All That Ever Will Be,"canned 9.16.19, opened 10.27.19  ""if life were easy and not so fast""  Poured into a Nonic, black motor oil liquid, solid creamy brown two finger foam cap , good lacings, good retention  aroma is sweet milk chocolate  taste is sweet milk chocolate upfront, hint of bitterness from the roasted malts on the finish  creamy, medium sudsing  Good beer",4.5
5767,All That Is And All That Ever Will Be,"Prepping for a wedding, hopefully this is a good luck charm.  A- Tallboy pours into a tall chalice with a black as the midnight sky body and a very, very dark cocoa powder hue to the cap. The crown shoots up to an inch high with very good retention and a thick, frothy-foamy texture. Thick coral-esque webs of lacing.  S- Cocoa, cocoa, cocoa. Rich, bitter and semi-sweet chocolate dominates the aroma alongside some of the other roasty things like the charred barley and some dark roast coffee beans. Chocolate syrup, sweet milk chocolate bars, fudge, slight dark fruits, milk and cookies, fruity very dark chocolate and a hint of toasted nuts.  T- The sweetness makes a bit of a difference here as things shift more towards a rich, semi-dark milk chocolate bar type of flavor alongside that chocolate syrup and less of the bitter dark chocolate bars and baking cocoa. Rather sweet but still balanced by the coffee, chocolate and roast malt bitterness. Toffee, caramel, chocolate milk, malted milk balls, roast barley, chocolate malt, toasted nuts, fudge, chocolate truffles and cookies come to mind. Extremely rich for the ABV.  MF- Again and again Tree House dominates mouthfeel. Thick, luscious and heavy with a high level of carbonation that creams up beautifully on the palate. A touch bitter in the finish but a lot of sweetness to counteract that.  There is actually a fairly strong amount of coffee in the flavor but wow does the cocoa shine in this beer. It is about as far as you can take chocolate in a beer before it becomes too much with wonderful sweet milk chocolate, fudge, fruity dark chocolate and cocoa nib flavors. A 6.5% dessert that packs about as much flavor as it possibly could.",4.59
5768,All That Is And All That Ever Will Be,"Canned 9/16/19; drank 9/24/19 @ the Yarchives.  Motor oil black appearance.  A violent pour yielded a HUGE dark khaki head; frothy, tree-rung lace.  Medium roast coffee bean, chocolate syrup & faint fresh earth notes in the nose.  Creamy, medium thick mouthfeel.  Malted milkshake flavors; this is a rich dessert treat. I'd gladly have another...",4.42
5769,All That Is And All That Ever Will Be,"Canned on 9/16. Opened on 10/08. Looks like almost black ! Coffee+Chocolate+Cocoa Tastes and sweetness is nice balanced level. Quite smooth, tasty with medium Carbo. Might be good as ""dessert beer"" ? ABV 6.5%",4.43
5770,All That Is And All That Ever Will Be,"Big thanks to thebeers for this 16 oz can, dated 12/21/18, poured into a teku  A- Black with a two finger mocha head.  S- Rich chocolate and coffee, caramel malts, some roasted malts. Huge nose for only 6.5%.  T- Chocolate, caramel, coffee, some roasted malts, touch of lactose.  M- Smooth, medium to full body.  O- Truly an impressive milk stout. Tastes big like an imperial stout, but only 6.5% ABV. Definitely worth seeking out.",4.56
5771,All That Is And All That Ever Will Be,poured from a 16oz can into a willi becher pint glass. pours a very dark and oily black. gently poured so a finger’s worth of mocha head. the mocha color stays through the entire pour in the form of a ring around the edges with swirls in the middle. smell is strong chocolate and taste follows smell. this is a chocolate bomb! none of that half-ass coffee smell and taste i get with a lot of TH stouts. feel is full and very well carbonated. this packs a lot of flavor and is quite full on mouthfeel for a little 6.5% stout. been rather down on a lot of their stouts lately so glad to see that this one lives up to the always-present TH hype.,4.5
5772,All That Is And All That Ever Will Be,"L — 1,000 lumens passed through the glass reveals a deep black body that allows barely any light through. Quite surprising given the ABV. Finger of light brown head produced with moderate pour. Good retention and some lacing S — Nutty coffee, cacao powder, light roastiness, hint of cinnamon T — Coffee and barely-dark chocolate take center stage here. Bit of brown sugar, maple, roast, nutty coffee F — Amazingly thick and velvety for the ABV. Straight up feels like a >10% stout. Super easy drinking O — Another solid offering in the TH lineup of canned milk stouts.  84/100",4.18
5773,All That Is And All That Ever Will Be,"Poured into a teku glass via can dated 4/10/2019  color is a cola brown with light tan foam  smell is Maple, baker's chocolate and coffee  taste is a nice amount of Maple up front mixed in with some milk chocolate, vanilla and bitter coffee to round it out  medium carbonation  mouthfeel is pretty thick and creamy for a milk stout  after HOTS this is my favorite of the TH milk stouts I've had",4.47
5774,All That Is And All That Ever Will Be,"Solid beer. Tastes like a lot of the other Treehouse stouts. Pours dark with tan head. Nose is muted chocolate and copper. Taste is big chocolate, a bit sweet. Lots of flavor for a relatively low abv stout",3.9
5775,All That Is And All That Ever Will Be,"Can. Tan head. Black color.  Rich, roasted malts, coffee, caramel, cocoa powder, Hershey’s syrup, and chocolate. A lot more body and flavor than the abv would suggest. Very flavorful.",4.2
5776,All That Is And All That Ever Will Be,"Poured from a 16oz can into a Treehouse tulip glass.  Pours a deep black, inky body with a substantial frothy brown head that reduces to leave nice layered lacing.  Aromas are straight chocolate fudge and cocoa, Hershey's syrup, coffee. On the tongue it's decadent and rich but not overly filling or cloyingly sweet, very drinkable silky smooth body with milk chocolate and cocoa dominating flavor, and a coffee aftertaste.",4.52
5777,Emerald Grouper,"This one pours a slightly lighter than honey golden with a fluffy white head. It smells like sweet citrus with hints of tropical fruit and pine underneath it. The taste has a nice citrus forward start that smooths out into a mango pineapple flavor with a satisfying piney finish. The finish is much less bitter than I typically like, but it's very well done. It's very sweet without being overbearing. It's surprisingly refreshing for a double IPA and is a very easy one to drink. This one is something that would satisfy your serious craft beer palate, but also be something drinkable to someone just getting into the sport.",4.4
5778,Emerald Grouper,"A - Pours a lightly hazed gold with a one finger creamy white head. Nice amount of soapy lacing.  S - Aroma is orange, grapefruit and caramel malts.  T - The taste is orange, mango, guava, grapefruit, honey, caramel malts and piney malts.  M - Medium body with medium carbonation. Creamy mouthfeel with a crisp dry finish.  O - Really solid traditional DIPA.",4.29
5779,Emerald Grouper,"Tremendous imperial IPA from the very solid Pipeworks. 5/11/20 date printed on can. Pours a very slightly hazy darker yellow-orange color with some fluffy white head and small rings of lingering lacing. Big aromas of ripe grapefruit, mango, orange, lemon, pineapple and also some malt, vanilla, weaker floral hops and faint piney hops. Taste follows the nose, excellent flavor and balance, good depth, higher ABV was fairly well hidden although there was definitely a little warming alcohol as the beer warmed. Smooth crisp mild mouthfeel, a little sticky, somewhat soft, great carbonation. Well done!",4.18
5780,Emerald Grouper,"poured from a 16oz can into a spiegelau IPA glass. pours a clear but darker gold with almost 3 fingers worth of creamy white head. nose is not so much hoppy as it is more sweet honey and an off-smelling maltiness. taste is better with a hoppy and sweet combination paired with a creamy and luscious mouthfeel. it finishes bitter and sweet. overall, pretty solid DIPA that i’ve been wanting to try for quite some time now.",4.23
5781,Emerald Grouper,"Pours a cleanse, golden orange with a thin, white head. Awesome candied citrus and melon, and honey. Taste follows nose. Best beer to utilize honey. Absolutely awesome. Comes with a little dank ness you expect in an Imperial IPA. Very little garlic and onion. Good malt. Wonderful bigger mouthfeel. Worth the wait!",4.8
5782,Emerald Grouper,"Canned 3 weeks ago.  L -- Golden straw body with near total clarity and two fingers of solid white head produced with moderate pour. Good retention and some lacing S -- Candied citrus peel, sickly sweet floral, honey, lime zest. Has this odd 'off' smell, almost like a compost pile T -- The added honey is definitely apparent here, lending both a sweetness and a fruity/floral character. Mostly green, leafy notes from the citra hops. Again, there is this weird sour/zesty note that is a little offputting F -- Medium mouthfeel, medium carb. Fluffy and fairly easy drinking O -- Not my favorite from Pipeworks, but I might be spoiled by Trillium's Cutting Tiles variants in terms of higher-ABV IPAs with honey added  69/100",3.44
5783,Emerald Grouper,"Bottle from JohnnyHops. ~2 wks old. L: clear amber with white dense head with nice retention and lacing. S: Honey, floral. T: more honey/caramel malt than hops. Bready. Slightest alcohol presence when it warms up. F: malty and slick. Smooth honey. Slight hop crispness. O: lol. I looked at the can toward the end of my review and see there’s actual honey in it. I have a habit of not reading the label fully until I’ve drank most of it. Also not typical citra hop flavors. More of a sweet floral/herbal than you would expect. I can only imagine they used the hops traditionally, instead of dry-hopping the sh*t out of it. It’s hard to think of this as an ipa. It’s good and hides the high abv well though. This sweeter maltier ipa seems to be a Midwest pattern. Not a criticism, but just more traditional style. Would be cool to see a heavier hopped version. Would recommend.",4.19
5784,Emerald Grouper,"16 oz can from Tavour. Cloudy amber pour, small silky head. Caramel malts first in the aroma , followed closely by bitter citrus notes. Faint honey. Sweet taste, honey, caramel coupled with a sharp bite. Velvety smooth.",3.99
5785,Emerald Grouper,"16 ounce can into tulip glass, canned on 9/24/2019. Pours fairly hazy deep golden amber/light orange color with a 2 finger fairly dense and fluffy off white head with fantastic retention, that reduces to a large cap that lasts. Thick foamy lacing clings on the glass, with a fair amount of streaming carbonation. Fantastic appearance. Aromas of big red grapefruit, tangerine, lemon, lime, peach, pineapple, apricot, passion fruit, papaya, mango, honeydew melon, guava, blueberry, gooseberry, citrus peel/rind, wood, mint, peppercorn, pine, honey, cracker, toasted biscuit, light caramel/nuttiness, and herbal/floral/grassy earthiness. Damn nice aromas with great balance and complexity of citrus/fruity/tropical/earthy hops, honey, and bready malt notes; with big strength. Taste of huge red grapefruit, tangerine, lemon, lime, peach, pineapple, apricot, passion fruit, papaya, mango, honeydew melon, guava, blueberry, gooseberry, citrus peel/rind, wood, mint, peppercorn, pine, honey, cracker, toasted biscuit, light caramel/nuttiness, and herbal/floral/grassy earthiness. Light-moderate pine, citrus peel/rind, herbal, floral, woody, grassy, peppery bitterness on the finish. Lingering notes of grapefruit, tangerine, lemon, lime, peach, pineapple, apricot, passion fruit, papaya, mango, honeydew melon, guava, blueberry, gooseberry, citrus peel/rind, wood, mint, peppercorn, pine, honey, cracker, toasted biscuit, light caramel/nuttiness, and herbal/floral/grassy earthiness on the finish for a while. Fantastic complexity, robustness, and balance of citrus/fruity/tropical/earthy hops, honey, and bready malt flavors; with an awesome malt/bitterness balance, and no lingering hop astringency after the finish. Fairly crisp finishing. Moderate increasing dryness from lingering bitterness. Medium-plus carbonation and medium-full body; with a very smooth, creamy/bready/grainy, and sticky/resinous/rindy balanced mouthfeel that is great. Mild increasing warmth of 9.5% After the finish. Overall this is a fantastic DIPA. All around fantastic complexity, robustness, and balance of citrus/fruity/tropical/earthy hops, honey, and bready malt flavors; dangerously smooth and easy to drink for the big ABV, with the moderately bitter/resinous/drying finish; not overly aggressive. Amazing Simcoe, Citra, Galaxy and Mosaic profile. Extremely vibrant, juicy, dank, and earthy hops; with a nice sized honey and bready malt backbone. Minimal residual sweetness with crisp resin dryness. A highly enjoyable offering, and outstanding style example. Loved the hop profile as expected.",4.23
5786,Emerald Grouper,"16oz can, date stamped 09/24/19. Hazy copper colored ale with a a foamy beige head that slowly fades into a thick foam. Rich hoppy aroma with plenty of caramel malt, tropical fruit, and citrus. Nice sweet start on the palate with caramel, grain, and honey, followed by some more bitter flavors of pine, orange & grapefruit zest along with tropical fruit notes of mango and guava - great complexity! Full body, resinous, ample carbonation, alcohol is well concealed, bittersweet finish. Exceptional beer! I might have to get another can if I come across it again.",4.46
5787,Emerald Grouper,"Pours a murky golden color. 3 finger slightly off white frothy head. The head retention is damn good. Some lacing on the glass. The nose is hoppy, as expected. It also, to me, has a floral aroma. More of a pine hop to my nose. Taste - Pine hop flavor, along with a slight sweetness to it. The pine lingers in my throat. Thick, and full body. A good, and solid IPA from Pipeworks.",4.27
5788,Emerald Grouper,"L: Orange hazy hue with a short ivory head setting quickly to a thin cap and ring with moderate lacing.  S: Truly a west-coaster. This one features the PINE!  T: Rating in style it is near perfection! A very piney bitter but tolerable, sweet but un-cloying wonder! Just a touch of booze on the finish so you know what you’re drinking.  F: Medium weight with moderate carbonation, sweet to off-dry, a good side of syrupy.  O: A west coast IPA done better honestly than most made in the region! Must try short list along with Pliny!",4.56
5789,Emerald Grouper,"Bought at their Dojo warehouse bottle shop. 9/24/19 date stamp on 16oz can. Poured into 12oz snifter.  Medium pour resulted in 1inch head that faded quickly. Clear, light copper color. Smell is not overpowering with some sweet passion fruit and pineapple notes. Mouthfeel is light for an iipa, but not thin. Taste is extremely well balanced malt and hop profile with honey (and lemon?) very present on the back end followed by some mild heat from the 9.5% alcohol content. Finishes with lingering dank, resinous pine notes, especially as the beer warms.  Overall, as delicious and well balanced as any of the style, right there with Plineys but with a kick...Dangerously sessionable for a nearly 10% beer. Going back to grab another 4-pk (or 2) tomorrow.",4.44
5790,Emerald Grouper,"Orange with a cream-colored, large head with lots of little bubbles wanting to waterfall over the edge of the glass. Opacity is somewhere between clear and cloudy. Head settles down quickly, light to moderate lacing.  Nose is pine, melon, peach, citrus, grassy notes. Big flavors...there's grapefruit, mango, pine, mandarin orange, peach, lemon, and a sticky honey sweetness.  Body is medium, the carbonation lending an aggressive and tingly feel which matches and complements the intensity of the flavors.  This is exceptionally well done. Would buy this regularly if I could. 96",4.55
5791,Emerald Grouper,"eyes... massive carbonation erupts from this even on a careful pour, I mean seriously this is bubbling like a muddy hot spring, this has lead to three fingers (easy) of white head with no signs of slowing down, color wise this goes down the yellow brick road (sans the lollipop guild or flying monkeys), not the usual color but that's ok, impressive hat on this one, and clingy like those annoying nettles that you get all over your socks when hiking in the Catskills (NY)  nose... lemon spritzer, tropical leaning toward mango, definitely sense the honey (honey has a sort of 'dark' sweetness, ya know?), solid but nothing bowling me over  taste etc... carbonation remains ample (sometimes on fizz bombs like this the fizz fades away quicker than the Baltimore Orioles since the 80s), drinks very light to medium, good mouth feeling, kind of rolls around the mouth well, very little alcohol detected but warms ya' down below, some astringent bitters that remind me of DFH 60, the mango quotient is thankfully low (I am not a fan of the trend of over the top juicy fruit hops tones, that's just me), real easy drinking, lacking a littl punch? OK, that's fair  verdict? I have to say actual grouper is one of my faves to catch and eat when I am fishing in the Florida Keys (Islamorada)... but I digress, very nice offering here, well balanced, not as heavy as some DIPAs but it does have a little kick, mild compared to some... but that's ok, good beer",4.05
5792,Emerald Grouper,"Bottled late spring 2016; drank 6/23/16 @ the Yarchives.  Semi-opaque bright orange appearance; champagne bubbles throughout.  A rough pour yielded a nice, noisy white head; a thick curtain of tree-rung lace.  Melon, fresh ganja & grapefruit notes in the nose.  Medium thick mouthfeel.  Melon, orange peel & fresh ganja flavors up front; mild grapefruit bite on the finish. No booze heat.  Fruity; dry but not drying. A flavorful, drinkable DIPA. Well done!",4.1
5793,Emerald Grouper,"22 ounce bottle, no date seen. Not sure where Pipeworks dates their bottles if at all. Poured into tulip. Pours a dark orange, rosy gold, half finger of head. Some fingers of head lace it’s way down the glass. The color of the body is not that appealing but I love a lacey beer. Aromas of sweet ruby red grapefruit, sweet citrus, candy sweetness. Flavors are all citrus, grapefruit, guava, peach gummies at the finish. No heat, burn or harshness. Good balance of sweet and bitter without going overboard on either end. Finely bubbled,big but smooth bodied. Again, no heat. Overall, a very tasty beer that deserves a spot as a new classic.",4.34
5794,Emerald Grouper,"Beer looks okay, but it tastes kind of like old garbage hops that someone forgot about and tried to use. I was excited to try this, but it was a huge let down.",2.71
